Clean_Alternative_Fuel_Vehicle_Type,VIN_(1-10),DOL_Vehicle_ID,Model_Year,Make,Model,Primary_Use,Electric_Range,Odometer_Reading,Odometer_Reading_Description,New_or_Used_Vehicle,Sale_Price,Sale_Date,Transaction_Type,Transaction_Date,Year,County,City,State,Postal_Code,Electric_Utility
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ0M,260596990,2021,LINCOLN,Corsair,Passenger,28,40856,Actual Mileage,Used,37297,2023-11-02,Original Title,2023-11-18,2023,Clark,VANCOUVER,WA,98660,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ0N,192312158,2022,LINCOLN,Corsair,Passenger,28,11,Actual Mileage,New,61320,2022-01-25,Original Title,2022-02-23,2022,King,SAMMAMISH,WA,98074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ0P,240252064,2023,LINCOLN,Corsair,Passenger,28,10,Actual Mileage,New,56950,2023-05-15,Original Title,2023-06-09,2023,King,WOODINVILLE,WA,98072,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ0R,265753673,2024,LINCOLN,Corsair,Passenger,28,35,Actual Mileage,New,59210,2024-05-08,Original Title,2024-05-31,2024,Pierce,SPANAWAY,WA,98387,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ1N,190266933,2022,LINCOLN,Corsair,Passenger,28,13,Actual Mileage,New,60020,2022-01-21,Original Title,2022-02-23,2022,Pierce,TACOMA,WA,98443,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ1R,267909862,2024,LINCOLN,Corsair,Passenger,28,22,Actual Mileage,New,60160,2024-05-03,Original Title,2024-05-31,2024,King,ISSAQUAH,WA,98027,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ2N,193441104,2022,LINCOLN,Corsair,Passenger,28,16,Actual Mileage,New,66625,2022-02-10,Original Title,2022-02-24,2022,King,REDMOND,WA,98052,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ2P,249615264,2023,LINCOLN,Corsair,Passenger,28,10,Actual Mileage,New,52473,2023-06-26,Original Title,2023-07-03,2023,King,ISSAQUAH,WA,98027,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ3N,194202753,2022,LINCOLN,Corsair,Passenger,28,10,Actual Mileage,New,63555,2022-02-16,Original Title,2022-03-09,2022,Pierce,PUYALLUP,WA,98373,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ3P,251422783,2023,LINCOLN,Corsair,Passenger,28,52,Actual Mileage,New,65355,2023-06-29,Original Title,2023-07-19,2023,Lewis,ONALASKA,WA,98570,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ4N,208600850,2022,LINCOLN,Corsair,Passenger,28,16,Actual Mileage,New,57385,2022-05-18,Original Title,2022-06-10,2022,Klickitat,ROOSEVELT,WA,98620,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ5M,180620282,2021,LINCOLN,Corsair,Passenger,28,100,Actual Mileage,New,58777,2021-10-06,Original Title,2021-10-18,2021,King,MAPLE VALLEY,WA,98038,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ5N,187484321,2022,LINCOLN,Corsair,Passenger,28,9,Actual Mileage,New,57502,2022-01-13,Original Title,2022-01-24,2022,Pierce,TACOMA,WA,98422,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ5P,244731357,2023,LINCOLN,Corsair,Passenger,28,15,Actual Mileage,New,62935,2023-06-24,Original Title,2023-06-30,2023,Pierce,SPANAWAY,WA,98387,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ5R,264701013,2024,LINCOLN,Corsair,Passenger,28,18,Actual Mileage,New,58361,2024-04-14,Original Title,2024-05-03,2024,Kitsap,PORT ORCHARD,WA,98366,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ6M,180981069,2021,LINCOLN,Corsair,Passenger,28,4,Actual Mileage,New,62060,2021-09-29,Original Title,2021-10-16,2021,Snohomish,LYNNWOOD,WA,98037,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ6N,217974865,2022,LINCOLN,Corsair,Passenger,28,3,Actual Mileage,New,60175,2022-09-13,Original Title,2022-10-12,2022,Snohomish,LYNNWOOD,WA,98037,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ6P,245074980,2023,LINCOLN,Corsair,Passenger,28,30,Actual Mileage,New,65195,2023-07-02,Original Title,2023-07-28,2023,Snohomish,EVERETT,WA,98208,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ6R,261465081,2024,LINCOLN,Corsair,Passenger,28,11,Actual Mileage,New,64745,2024-01-09,Original Title,2024-01-29,2024,Pierce,PUYALLUP,WA,98371,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ7N,204612887,2022,LINCOLN,Corsair,Passenger,28,28,Actual Mileage,New,65090,2022-04-23,Original Title,2022-05-11,2022,King,SEATAC,WA,98188,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ7P,257704870,2023,LINCOLN,Corsair,Passenger,28,23,Actual Mileage,New,60855,2023-10-28,Original Title,2023-11-17,2023,Thurston,OLYMPIA,WA,98502,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ8N,190178985,2022,LINCOLN,Corsair,Passenger,28,35,Actual Mileage,New,55090,2022-01-09,Original Title,2022-02-10,2022,Snohomish,LAKE STEVENS,WA,98258,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ8P,238911970,2023,LINCOLN,Corsair,Passenger,28,8,Actual Mileage,New,65425,2023-05-11,Original Title,2023-06-14,2023,Pierce,GIG HARBOR,WA,98335,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ8R,265942715,2024,LINCOLN,Corsair,Passenger,28,16,Actual Mileage,New,66505,2024-04-19,Original Title,2024-05-03,2024,Chelan,LEAVENWORTH,WA,98826,PUD NO 1 OF CHELAN COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ9N,195298120,2022,LINCOLN,Corsair,Passenger,28,9,Actual Mileage,New,53800,2022-02-24,Original Title,2022-04-01,2022,Snohomish,LAKE STEVENS,WA,98258,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZ9P,258128839,2023,LINCOLN,Corsair,Passenger,28,9,Actual Mileage,New,57090,2023-10-27,Original Title,2023-11-17,2023,Pierce,TACOMA,WA,98407,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZXN,187051406,2022,LINCOLN,Corsair,Passenger,28,34,Actual Mileage,New,60025,2022-01-17,Original Title,2022-02-14,2022,Snohomish,BRIER,WA,98036,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMTJ5DZXP,261043499,2023,LINCOLN,Corsair,Passenger,28,21,Actual Mileage,New,61890,2023-12-18,Original Title,2024-01-18,2024,Pierce,ORTING,WA,98360,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY0L,264816611,2020,LINCOLN,Aviator,For Hire,21,37011,Actual Mileage,Used,44849,2024-01-10,Original Title,2024-03-14,2024,King,KENT,WA,98032,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY0M,140320400,2021,LINCOLN,Aviator,Passenger,21,43,Actual Mileage,New,71642,2021-01-08,Original Title,2021-02-04,2021,Snohomish,BOTHELL,WA,98012,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY0N,199395675,2022,LINCOLN,Aviator,Passenger,21,15,Actual Mileage,New,73035,2022-04-15,Original Title,2022-04-29,2022,King,AUBURN,WA,98092,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY0P,224701382,2023,LINCOLN,Aviator,For Hire,21,12,Actual Mileage,New,76344,2022-10-03,Original Title,2022-11-04,2022,Whatcom,BELLINGHAM,WA,98229,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY1L,112594898,2020,LINCOLN,Aviator,Passenger,21,15,Actual Mileage,New,78812,2020-06-17,Original Title,2020-06-26,2020,Pierce,TACOMA,WA,98421,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY1M,141828032,2021,LINCOLN,Aviator,Passenger,21,8,Actual Mileage,New,76000,2021-01-09,Original Title,2021-01-29,2021,Grays Harbor,ABERDEEN,WA,98520,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY1N,196474715,2022,LINCOLN,Aviator,Passenger,21,25,Actual Mileage,New,85115,2021-12-29,Original Title,2022-03-22,2022,Cowlitz,WOODLAND,WA,98674,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY1P,219651029,2023,LINCOLN,Aviator,Passenger,21,9,Actual Mileage,New,78860,2022-10-14,Original Title,2022-11-03,2022,King,SAMMAMISH,WA,98074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY2L,102939042,2020,LINCOLN,Aviator,Passenger,21,15,Actual Mileage,New,83940,2020-03-24,Original Title,2020-04-02,2020,King,BURIEN,WA,98146,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY2M,150279839,2021,LINCOLN,Aviator,Passenger,21,208,Actual Mileage,New,82900,2021-02-22,Original Title,2021-03-12,2021,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY2N,219113408,2022,LINCOLN,Aviator,Passenger,21,18,Actual Mileage,New,82790,2022-09-01,Original Title,2022-09-23,2022,Pierce,TACOMA,WA,98406,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY2P,209460856,2023,LINCOLN,Aviator,Passenger,21,5,Actual Mileage,New,84857,2022-07-17,Original Title,2022-08-12,2022,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY3L,138305121,2020,LINCOLN,Aviator,Passenger,21,6312,Actual Mileage,New,83840,2020-12-07,Original Title,2020-12-21,2020,Pierce,LAKE TAPPS,WA,98391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY3N,183059208,2022,LINCOLN,Aviator,Passenger,21,8,Actual Mileage,New,78195,2021-10-12,Original Title,2021-10-20,2021,Pierce,PUYALLUP,WA,98374,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY3P,258249953,2023,LINCOLN,Aviator,Passenger,21,33,Actual Mileage,New,68900,2023-11-03,Original Title,2023-11-22,2023,King,SHORELINE,WA,98133,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY4M,134923106,2021,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,78989,2020-12-05,Original Title,2020-12-23,2020,Snohomish,LYNNWOOD,WA,98087,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY4N,211828277,2022,LINCOLN,Aviator,Passenger,21,22,Actual Mileage,New,83450,2022-08-03,Original Title,2022-08-19,2022,Mason,SHELTON,WA,98584,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY4P,230905062,2023,LINCOLN,Aviator,Passenger,21,37,Actual Mileage,New,78545,2023-02-19,Original Title,2023-03-15,2023,Kitsap,HANSVILLE,WA,98340,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY5L,263239742,2020,LINCOLN,Aviator,Passenger,21,32400,Actual Mileage,Used,43908,2024-04-05,Original Title,2024-04-22,2024,Clark,VANCOUVER,WA,98661,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY5M,151727817,2021,LINCOLN,Aviator,Passenger,21,198,Actual Mileage,New,77008,2021-03-31,Original Title,2021-04-26,2021,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY5N,204606797,2022,LINCOLN,Aviator,Passenger,21,19,Actual Mileage,New,74682,2022-05-25,Original Title,2022-06-14,2022,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY5P,254840484,2023,LINCOLN,Aviator,Passenger,21,1682,Actual Mileage,Used,72595,2023-08-21,Original Title,2023-10-23,2023,Spokane,COLBERT,WA,99005,BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY6L,118008509,2020,LINCOLN,Aviator,Passenger,21,10,Actual Mileage,New,84315,2020-08-15,Original Title,2020-08-28,2020,Pierce,BONNEY LAKE,WA,98391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY6M,144940883,2021,LINCOLN,Aviator,Passenger,21,940,Actual Mileage,Used,81360,2021-01-24,Original Title,2021-02-16,2021,Chelan,WENATCHEE,WA,98801,PUD NO 1 OF CHELAN COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY6N,180432199,2022,LINCOLN,Aviator,Passenger,21,15,Actual Mileage,New,72733,2021-10-27,Original Title,2021-11-08,2021,Kitsap,BREMERTON,WA,98311,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY6P,229592338,2023,LINCOLN,Aviator,Passenger,21,86,Actual Mileage,New,69500,2023-01-23,Original Title,2023-02-08,2023,King,WOODINVILLE,WA,98072,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY7L,107514193,2020,LINCOLN,Aviator,Passenger,21,35,Actual Mileage,New,84015,2020-05-22,Original Title,2020-06-11,2020,Kitsap,PORT ORCHARD,WA,98367,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY7M,134895162,2021,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,76206,2020-12-02,Original Title,2020-12-16,2020,Pierce,LAKEWOOD,WA,98499,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY7N,187087680,2022,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,83085,2021-12-31,Original Title,2022-01-25,2022,Thurston,OLYMPIA,WA,98516,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY7P,220576590,2023,LINCOLN,Aviator,Passenger,21,8,Actual Mileage,New,82452,2022-10-16,Original Title,2022-11-18,2022,King,REDMOND,WA,98053,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY8L,148567282,2020,LINCOLN,Aviator,Passenger,21,294,Actual Mileage,New,67500,2021-06-26,Original Title,2021-07-16,2021,King,PACIFIC,WA,98047,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY8M,139832549,2021,LINCOLN,Aviator,Passenger,21,19,Actual Mileage,New,80193,2020-12-19,Original Title,2021-01-08,2021,King,FALL CITY,WA,98024,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY8N,212063344,2022,LINCOLN,Aviator,Passenger,21,8,Actual Mileage,New,80890,2022-08-12,Original Title,2022-09-07,2022,King,SEATTLE,WA,98122,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY8P,229685060,2023,LINCOLN,Aviator,Passenger,21,83,Actual Mileage,New,79771,2022-12-27,Original Title,2023-01-13,2023,Kitsap,POULSBO,WA,98370,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY9L,258741507,2020,LINCOLN,Aviator,Passenger,21,31756,Actual Mileage,Used,48487,2023-11-27,Original Title,2023-12-18,2023,King,BURIEN,WA,98148,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY9M,136897799,2021,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,76059,2020-11-27,Original Title,2020-12-07,2020,Pierce,EATONVILLE,WA,98328,"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY"
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY9N,213688674,2022,LINCOLN,Aviator,Passenger,21,22,Actual Mileage,New,83120,2022-08-20,Original Title,2022-08-30,2022,Spokane,SPOKANE VALLEY,WA,99016,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XY9P,258138415,2023,LINCOLN,Aviator,Commercial,21,15,Actual Mileage,New,83820,2023-10-25,Original Title,2023-12-06,2023,Chelan,WENATCHEE,WA,98801,PUD NO 1 OF CHELAN COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XYXL,114867168,2020,LINCOLN,Aviator,Passenger,21,380,Actual Mileage,New,79995,2020-07-26,Original Title,2020-08-21,2020,Snohomish,LYNNWOOD,WA,98087,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XYXM,145812068,2021,LINCOLN,Aviator,Passenger,21,29,Actual Mileage,New,79000,2021-01-13,Original Title,2021-02-05,2021,Grays Harbor,MONTESANO,WA,98563,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XYXN,201866913,2022,LINCOLN,Aviator,Passenger,21,40,Actual Mileage,New,79739,2022-05-10,Original Title,2022-05-20,2022,Island,CLINTON,WA,98236,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ8XYXP,237868375,2023,LINCOLN,Aviator,Passenger,21,41,Actual Mileage,New,80470,2023-04-22,Original Title,2023-05-03,2023,Pierce,PUYALLUP,WA,98375,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY0L,116939217,2020,LINCOLN,Aviator,Passenger,21,150,Actual Mileage,New,82630,2020-07-24,Original Title,2020-08-07,2020,Clark,VANCOUVER,WA,98661,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY0M,151373778,2021,LINCOLN,Aviator,Passenger,21,28,Actual Mileage,New,90100,2021-04-02,Original Title,2021-04-27,2021,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY0N,203728668,2022,LINCOLN,Aviator,Passenger,21,25,Actual Mileage,New,89760,2022-05-21,Original Title,2022-06-23,2022,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY0P,257431856,2023,LINCOLN,Aviator,Passenger,21,125,Actual Mileage,New,94535,2023-10-15,Original Title,2023-11-15,2023,Snohomish,EDMONDS,WA,98026,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY1L,112417315,2020,LINCOLN,Aviator,Passenger,21,6,Actual Mileage,New,89734,2020-06-16,Original Title,2020-07-07,2020,Clark,YACOLT,WA,98675,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY1N,212363994,2022,LINCOLN,Aviator,Passenger,21,52,Actual Mileage,New,89710,2022-08-22,Original Title,2022-09-02,2022,Walla Walla,WALLA WALLA,WA,99362,PACIFICORP
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY1P,245282740,2023,LINCOLN,Aviator,Passenger,21,48,Actual Mileage,New,95530,2023-07-23,Original Title,2023-08-09,2023,Kitsap,BREMERTON,WA,98312,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY2M,179268232,2021,LINCOLN,Aviator,Passenger,21,9,Actual Mileage,New,90815,2021-09-11,Original Title,2021-10-15,2021,Chelan,CHELAN,WA,98816,PUD NO 1 OF CHELAN COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY2N,197631234,2022,LINCOLN,Aviator,Passenger,21,10,Actual Mileage,New,91845,2022-04-13,Original Title,2022-04-20,2022,Pierce,GIG HARBOR,WA,98335,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY2P,240450962,2023,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,92820,2023-04-25,Original Title,2023-06-05,2023,Pierce,ROY,WA,98580,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY3L,104755185,2020,LINCOLN,Aviator,Passenger,21,6,Actual Mileage,New,89395,2020-04-03,Original Title,2020-04-14,2020,Clark,BATTLE GROUND,WA,98604,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY3N,217910521,2022,LINCOLN,Aviator,Passenger,21,65,Actual Mileage,New,89771,2022-09-15,Original Title,2022-10-07,2022,Clark,VANCOUVER,WA,98686,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY4L,103940021,2020,LINCOLN,Aviator,Passenger,21,124,Actual Mileage,New,89395,2020-02-19,Original Title,2020-03-18,2020,Benton,RICHLAND,WA,99352,BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY4M,152753555,2021,LINCOLN,Aviator,Passenger,21,13,Actual Mileage,New,89675,2021-05-11,Original Title,2021-06-07,2021,Pierce,GIG HARBOR,WA,98332,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY4N,186726284,2022,LINCOLN,Aviator,Passenger,21,20,Actual Mileage,New,89660,2021-12-21,Original Title,2021-12-29,2021,Pierce,ROY,WA,98580,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY4P,233384476,2023,LINCOLN,Aviator,Passenger,21,36,Actual Mileage,New,97000,2023-03-04,Original Title,2023-03-29,2023,King,REDMOND,WA,98052,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY5N,204023228,2022,LINCOLN,Aviator,Passenger,21,25,Actual Mileage,New,90160,2022-05-19,Original Title,2022-06-06,2022,King,SAMMAMISH,WA,98075,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY6P,258787000,2023,LINCOLN,Aviator,Passenger,21,5,Actual Mileage,New,89971,2023-10-26,Original Title,2023-11-15,2023,Snohomish,ARLINGTON,WA,98223,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY7M,147864125,2021,LINCOLN,Aviator,Passenger,21,40,Actual Mileage,New,90005,2021-02-27,Original Title,2021-03-16,2021,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY7P,236038848,2023,LINCOLN,Aviator,Passenger,21,30,Actual Mileage,New,91980,2023-03-24,Original Title,2023-04-07,2023,Clark,VANCOUVER,WA,98661,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),5LMYJ9YY8L,131642983,2020,LINCOLN,Aviator,Passenger,21,94,Actual Mileage,New,89395,2020-10-30,Original Title,2020-11-16,2020,King,VASHON,WA,98070,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
